osm_type,osm_id,name,category,lat,lon,occurrence_count,tag_addr:block,tag_addr:block_number,tag_addr:blocknumber,tag_addr:city,tag_addr:country,tag_addr:county,tag_addr:district,tag_addr:district:en,tag_addr:flats,tag_addr:floor,tag_addr:full,tag_addr:hamlet,tag_addr:housename,tag_addr:housenumber,tag_addr:housenumber_1,tag_addr:housing_estate,tag_addr:interpolation,tag_addr:kecamatan,tag_addr:kelurahan,tag_addr:km,tag_addr:level,tag_addr:neighborhood,tag_addr:neighbourhood,tag_addr:nib,tag_addr:parentstreet,tag_addr:place,tag_addr:plot,tag_addr:postcode,tag_addr:province,tag_addr:region,tag_addr:rt,tag_addr:rw,tag_addr:state,tag_addr:street,tag_addr:street:prefix,tag_addr:subdistrict,tag_addr:suburb,tag_addr:town,tag_addr:unit,tag_addr:village,tag_addr:ward
node,5810388959,Ponjo,restaurant,-7.012065000000001,107.873956,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12951738903,Ponpes Al Qubatul Islamiyah,school,-7.0337553,106.57855660000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6724062585,PONPES AL-FARIZI,school,-6.463286,106.83353260000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6709386151,Ponpes al-Islam,school,-6.5501338,107.43774060000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7689057085,Ponpes Ar-Ruhama,school,-6.1853715000000005,106.61938540000001,1,,,,,,,,,,,,,,29,,,,,,,,,,,,,,15114,,,,,,Jalan Merdeka,,,,,,,
node,12953064112,Ponpes attaqwa,school,-7.038041700000001,106.59729650000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4621625892,Ponpes Darul Rahman,school,-6.5626113,106.610066,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11203996642,Ponpes Daruttawwabin Al jailani,school,-6.323243300000001,107.35577760000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12953072246,Ponpes nurul izz,school,-7.0374048,106.58238320000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13411858801,Ponpes Sulaimaniyah Pasteur,school,-6.892668700000001,107.58179030000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6482985085,PONPES TARBIYATUL WILDAN NIHAYATUL AMAL CIREBON,recycling,-6.808380400000001,108.63462860000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13516713201,PONPES دار القرار,language_school,-6.6242172,106.6688457,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8490583018,Pontjol Laundry,,-6.297142200000001,106.83222210000001,1,,,,,,,,,,,,,,44,,,,,,,,,,,,,,12540,,,,,,Jalan Villa Jatipadang No.44 RT.001 RW.008 Jatipadang Pasar Minggu,,,,,,,
node,13847914836,Pontren Darussalam,place_of_worship,-7.0401553,108.65707280000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9833516017,Ponyo,restaurant,-6.924926800000001,107.62369290000001,1,,,,Kota Bandung,,,,,,,,,,60,,,,Lengkong,Malabar,,,,,,,,,40262,Jawa Barat,,,,,Jalan Malabar,,,,,,,
node,13283089055,Pool Bar,bar,-6.120697600000001,106.67923630000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1997186269,Pool BUS AKAP GMS,bus_station,-6.2936401,107.1486282,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4146157406,Pool Bus Primajasa Cililitan,,-6.2578529000000005,106.86880380000001,1,,,,DKI Jakarta,,,,,,,,,,32,,,,,,,,,,,,,,13630,,,,,,Jalan Mayjend. Sutoyo,,,,,,,
node,11278615071,Pool Cibubur,,-6.3904024,106.9089965,1,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,Jalan Swadaya 1 Cimatis,,,,,,,
node,4243825205,Pool Damri Kemayoran,bus_station,-6.1597388,106.84807860000001,1,,,,Central Jakarta,,,,,,,,,,17,,,,,,,,,,,,,,10620,,,,,,"Jalan Angkasa, Kemayoran, Gunung Sahari Sel., Kemayoran",,,,,,,
node,4875745723,Pool Dian Taxi,car_rental,-6.2158784,106.7261131,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11650,,,,,,Jalan Haji Saaba,,,,,,,
node,8589337817,"Pool JAK.46, JAK.47",bus_station,-6.3617213,106.8071299,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8586780617,Pool JakLingko JAK.46 + JAK.47,bus_station,-6.3617236,106.80712890000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11662373378,Pool Primajasa Cililitan,bus_station,-6.2577848000000005,106.86918370000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8383156539,Pool Taksi Bluebird Kranggan,taxi,-6.352642400000001,106.92143630000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1376500906,Pool Taxi Bluebird Raden Inten,taxi,-6.2260843,106.92380290000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7101348215,Pop Up Beer Bat after 20:00 on street,bar,-6.1490779,106.8219169,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4146179927,Pop! Hotel Tebet - Jakarta,,-6.232973,106.8447543,1,,,,South Jakarta,,,,,,,,,,29,,,,,,,,,,,,,,12810,,,,,,Jl. Prof. Dr. Supomo,,,,,,,
node,11265681790,PopBox,parcel_locker,-6.217275000000001,106.80129120000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13457519101,Popeye,fast_food,-6.144854700000001,106.7018348,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13955439201,Popeye's,fast_food,-6.1888974,106.97430120000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13174554629,Popeyes,fast_food,-6.186429700000001,106.8234781,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7079868210,Popia Tiam,restaurant,-6.931342300000001,107.6125525,1,,,,,,,,,,,,,,139a,,,,,,,,,,,,,,,,,,,,Jl. Pungkur,,,,,,,
node,11993130097,Popolamama;Zenbu,restaurant,-6.3047067000000006,106.64400280000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11986196713,Popolo,cafe,-6.6093598,106.81694490000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4149415299,Poris,,-6.1697346,106.68075230000001,1,,,,"Poris Jaya, Batu ceper, Tangerang",,,,,,,,,,12,,,,,,,,,,,,,,15122,,,,,,Jl. Maulana Hasanudin,,,,,,,
node,1308647604,Poris Jaya,village,-6.174554700000001,106.67547,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1308715955,Poris Plawad,village,-6.1705373,106.66406470000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1308645476,Poris Plawad Utara,village,-6.184315300000001,106.6649981,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1308682415,Porisgaga,village,-6.167579900000001,106.68440820000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1308662888,Porisgaga Baru,village,-6.169472300000001,106.67313010000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4322669484,Porto Restaurant,restaurant,-6.879779200000001,107.5984107,1,,,,"Bandung, Jawa Barat",,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,Jalan Doktor Setiabudi,,,,,,,
node,9704847814,Pos 1,shelter,-6.734797100000001,106.7519479,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3219905186,Pos 1,yes,-6.889124000000001,107.76120350000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9704847807,Pos 2,shelter,-6.681944100000001,106.7299136,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12231991237,Pos 2 Bah Anton,shelter,-7.100844100000001,107.6374811,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9704847806,Pos 3,shelter,-6.688085900000001,106.73039080000001,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9704847805,Pos 4,shelter,-6.690647500000001,106.73113210000001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9704847804,Pos 5,shelter,-6.6945705,106.7315992,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9704847809,Pos 6,shelter,-6.7202256,106.73708230000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6227362800,Pos 8A,police,-6.569002200000001,106.80887100000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10978384502,Pos Anggrek 61,,-6.2311605000000005,106.75295120000001,1,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,Anggrek,,,,,,,
node,9704847808,Pos Bayangan,shelter,-6.718007,106.7272228,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13103762645,Pos Bitung,hamlet,-6.225651500000001,106.5632844,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1036809864,Pos Cepu,police,-6.7123616,107.021624,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12211562259,Pos Gabungan Relawan Jawa Barat,shelter,-7.193141300000001,107.67623540000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9944347567,Pos Gatur,police,-6.921837200000001,107.61191120000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6252754588,Pos Indonesia,post_box,-6.167862700000001,106.83541450000001,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4111201193,Pos Indonesia,post_office,-6.269300100000001,106.73916940000001,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bintaro Utama 3A,,,,,,,
node,5947614388,Pos Indonesia : Pameungpeuk,post_office,-7.0204477,107.5953049,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2002231556,Pos Indonesia Cabang UT,post_office,-6.344600000000001,106.7588084,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6201163088,"Pos Indonesia, Lt 2",post_office,-6.1883112,106.81601470000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5947614390,Pos Indonesia: Dayeuhkolot,post_office,-6.9901166,107.626799,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751854311,Pos Jaga Aula Serbaguna RW 05 Sekeloa,,-6.888062700000001,107.61991450000001,1,,,,Bandung,,,,,,,Jl. Sekeloa utara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9753194430,Pos Jaga RW 4,,-6.8980576000000005,107.60821600000001,1,,,,Bandung,,,,,,,Jl Tamansari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751854310,Pos Kamling,,-6.889139800000001,107.6226403,4,,,,Bandung,,,,,,,Gang sukalaksa RT 1 RW 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12953153842,Pos kamling,social_facility,-7.018410200000001,106.5614711,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12972056187,Pos Kamling 001/025,shelter,-6.2913107,106.99948300000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751854313,Pos Kamling Brigadir RW 20 Cikondang,,-6.891341300000001,107.62937430000001,1,,,,Bandung,,,,,,,Jl. Cikondang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12953084506,Pos kamling kp bkn jati,social_facility,-7.0423466,106.5927001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12953043088,Pos kamling kp bkn pendeuy,social_facility,-7.0377236000000005,106.5828226,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12953428147,Pos kamling mariuk,social_facility,-7.0140004000000005,106.566674,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751854307,Pos Kamling RT 03 RW 14 Sekeloa,,-6.8880061,107.62474510000001,1,,,,Bandung,,,,,,,Jl. Sadang Sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9743382709,Pos Kamling RT 07 RW 06,,-6.9093121,107.6278388,1,,,,Bandung,,,,,,,"Jl. Cendana, Cihapit, Bandung Wetan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751854316,Pos Kamling RW 05,,-6.8862899,107.61874370000001,1,,,,Bandung,,,,,,,Jl. Ciheulang II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751854300,Pos Kamling RW 06 Sadang Serang,,-6.896373100000001,107.6220626,1,,,,Bandung,,,,,,,Jl. Gelatik Dalam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751854298,Pos Kamling RW 07 Sadang Serang,,-6.897221500000001,107.6198179,1,,,,Bandung,,,,,,,Jl. Titiran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751854297,Pos Kamling RW 08 Sadang Serang,,-6.898443100000001,107.62034100000001,1,,,,Bandung,,,,,,,Jl. Dederuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751854302,Pos Kamling RW15 Sadang Serang,,-6.8945737000000005,107.62535100000001,1,,,,Bandung,,,,,,,Kp. Pasir koja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751879831,Pos Kamling Sabilulungan RW 08,,-6.8805491000000005,107.6187467,1,,,,Bandung,,,,,,,Jl. Bambayang 76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2479767394,Pos keamanan,police,-6.1155663,106.77839890000001,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11187214907,Pos Keamanan,shelter,-6.3100268,106.99955340000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9749128088,Pos Keamanan Alpina,,-6.8783051,107.613258,1,,,,Bandung,,,,,,,Jalan Dago Asri IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9749128091,Pos Keamanan Asri I,,-6.8783338,107.6152373,1,,,,Bandung,,,,,,,Jalan Dago Asri Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9749128089,Pos Keamanan B Dago Asri,,-6.875036100000001,107.6161074,1,,,,Bandung,,,,,,,Jalan Dago Asri 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9749128085,Pos Keamanan Dago Asri III,,-6.8770315,107.61362550000001,1,,,,Bandung,,,,,,,Jalan Dago Asri III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9749128084,Pos Keamanan Imperial I,,-6.878671300000001,107.61444340000001,1,,,,Bandung,,,,,,,Jalan Imperial I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1966161419,Pos Keamanan RT 10 RW 13,police,-6.959800700000001,107.6524722,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751854301,Pos Keamanan RW 05 Sadang Serang,,-6.895092600000001,107.6210544,1,,,,Bandung,,,,,,,Jl. Titiran Dalam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751854299,Pos Keamanan RW 07 Sadang Serang,,-6.896432000000001,107.61977030000001,1,,,,Bandung,,,,,,,Jl. Titiran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9743419119,Pos Keamanan RW 08,security_booth,-6.9032792,107.62339370000001,1,,,,Bandung,,,,,,,"Jl. Citarum, Citarum, Bandung Wetan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12328325940,Pos Keamanan RW 15,,-6.2868126,107.00300580000001,1,,,,,,,,,,,,,,,,,,,,,,,RT 001,,,,,,,,,,,,,,,,,,
node,13147872251,Pos Kesehatan,clinic,-6.704496600000001,108.55522160000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751854296,Pos Linmas,,-6.8956029,107.6198488,3,,,,Bandung,,,,,,,Jl. Titiran Dalam II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751854314,Pos Linmas RT 04 RW 21,,-6.8891279,107.62767550000001,1,,,,Bandung,,,,,,,Jl. Cibeunying Kolot III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751879818,Pos Linmas RW 12 Babakan Sembung,,-6.885693000000001,107.6227135,1,,,,Bandung,,,,,,,Jl. Tubagus Ismail Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751854315,Pos Linmas RW 15,,-6.8876926,107.6237366,1,,,,Bandung,,,,,,,Jl. Sadang Luhur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751854303,Pos Linmas RW 19 Sadang Serang,,-6.8932612,107.62748570000001,1,,,,Bandung,,,,,,,Jl. Gagak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1802311995,POS OJEK CALOBAK,shelter,-6.6533838,106.74939490000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5050346476,pos pelayanan,social_facility,-6.0974183,106.9630077,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9767509109,Pos Pemadam Kebakaran Pasar Kemis,fire_station,-6.165085,106.5363684,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2169423068,Pos Pemantauan GTP,hunting_stand,-6.771452,107.6313557,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2372942990,Pos Pengamanan Gedung Nusantara FISIP UI,police,-6.3638357,106.8288514,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7132599222,Pos Pengamanan Parkir Motor FISIP UI,police,-6.3626874,106.8285795,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6249969807,Pos Pengamanan Terpadu,police,-6.1735534,106.843528,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11955033539,Pos Pengumben,bus_station,-6.2129301,106.7722514,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7132599220,Pos Pintu Keluar FISIP UI,police,-6.362246300000001,106.83057960000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7132599221,Pos Pintu Masuk FISIP UI,police,-6.3615731,106.82932550000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5453159324,Pos PJR,community_centre,-6.818677800000001,108.57908210000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jl. Pancuran Jangkung,,,,,,,
node,2406591158,Pos Polantas,police,-7.6853924000000005,108.65309740000001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1966214745,Pos Polisi,police,-6.9546977000000005,107.64397930000001,10,,,,,,,,,,,Jl. Terusan Margacinta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9028609318,Pos Polisi 4A,police,-6.6078087000000005,106.79487710000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4143044390,POS POLISI ANTAPANI,police,-6.912848500000001,107.65135090000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jalan Terusan Jakarta,,,,,,,
node,1695722353,Pos Polisi Blok M,police,-6.2438590000000005,106.7993737,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3397173887,Pos Polisi Bojong Sari,police,-6.4045962,106.74164660000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6443329785,Pos Polisi Cikupa,police,-6.2244717000000005,106.50618370000001,1,,,,Tangerang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jalan Raya Serang, Cikupa, Kabupaten Tangerang Banten",,,,,,,
node,9771134347,Pos Polisi Citra Raya,police,-6.228600500000001,106.52311970000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1782507188,Pos Polisi EJIP,police,-6.325108500000001,107.12658830000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4143035308,Pos Polisi Gatur-Lantas Binong,police,-6.9317907000000005,107.6433185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jenderal Gatot Subroto,,,,,,,
node,9816496561,Pos Polisi ITC,police,-6.927493200000001,107.6062057,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4143005592,POS POLISI KAWALUYAAN,police,-6.9394184,107.66028580000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jalan Soekarno-Hatta,,,,,,,
node,13620598787,Pos Polisi Kawasan Trans Studio Bandung,police,-6.9278132,107.6365882,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13954164207,Pos Polisi Kedawung,police,-6.7092672,108.5288756,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3396874255,Pos Polisi Parung,police,-6.4212128,106.73281220000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13680798370,Pos Polisi Pasar Cikampek,police,-6.408407400000001,107.46292820000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5108763068,Pos Polisi Pasirkoja,police,-6.930716800000001,107.57574620000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4883105443,Pos Polisi Pecenongan,police,-6.1628495,106.82674650000001,1,,,,DKI Jakarta,,,,,,,Jalan Pecenongan Raya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3289552185,Pos Polisi Perumahan Medang Lestari,police,-6.2650449,106.6098812,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3878616039,Pos Polisi Sub. Sektor Tegalwaru,police,-6.5123961,107.22600480000001,1,,,,Karawang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Babakan Sanawiyah,,,,,,,
node,7882503865,Pos Polisi Terminal Baranangsiang,,-6.6044979,106.8067862,1,,,,,,,,,,,,,,,,,,,,,,,,,,Terminal Baranangsiang,,,,,,,,,,,,,,,
node,3905984051,Pos Polisi Terminal Baranangsiang,police,-6.604497200000001,106.80678280000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3905984052,Pos Polisi Tugu Kujang,police,-6.6013136,106.8053356,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3737569312,Pos Polisi Vila Nusa Indah 2 Bojongkulur,police,-6.3196408,106.9687507,1,,,,"Bojongkulur, Gunungputri, Kabupaten Bogor",,,,,,,,,,,,,,,,,,,,,,,,16969,,,,,,Jalan Raya Ciangsana,,,,,,,
node,12953496888,Pos Ronda Rt 01 Rw 01,social_facility,-6.947040500000001,106.44814000000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12953518960,Pos Ronda Rt 01 Rw 04,social_centre,-6.9447457,106.4451889,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9749128092,Pos Ronda RT 05,,-6.8747232,107.6160748,1,,,,Bandung,,,,,,,Gang H. Husin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12953241123,Pos ronda RW 02,social_facility,-6.946892900000001,106.4474175,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12953235382,Pos ronda RW 03,social_facility,-6.9464112,106.44748290000001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12953524416,Pos Ronda Rw 06,social_facility,-6.949669900000001,106.4443274,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,13727170416,Pos Ronda Sukaluyu,shelter,-6.8912130000000005,107.632547,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5277479451,Pos Satpam,,-6.5524692,106.77095550000001,20,,,,Bogor,,,,,,,,,,,,,,,,,,,,,,,,16113,,,,,,Bogor Raya Permai,,,,,FD,,
node,6390077948,Pos Satpam,police,-6.3034033,106.68042240000001,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751667062,Pos Satpam,security_booth,-6.8921985,107.61532340000001,2,,,,Bandung,,,,,,,Jalan Imam Bonjol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9743382688,Pos Satpam 90 Gourmet,,-6.9083174000000005,107.62393680000001,1,,,,Bandung,,,,,,,"Jl. L. L. R.E. Martadinata No. 90, Cihapit, Bandung Wetan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9743382706,Pos Satpam Balai Pengamanan dan Pemanfaatan Aset BPKAD Provinsi Jawa Barat,,-6.9044689,107.62572580000001,1,,,,Bandung,,,,,,,"Jl. Cilaki No. 51, Cihapit, Bandung Wetan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9743419121,Pos Satpam Bank OCBC,,-6.906072300000001,107.6243273,1,,,,Bandung,,,,,,,"Jl. Taman Cibeunying 31 Cihapit, Bandung Wetan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9751854312,Pos Satpam Brinka,,-6.8879682,107.6255672,1,,,,Bandung,,,,,,,Jl. Palem II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9743419130,Pos Satpam BSI KC Citarum,,-6.905369,107.62165350000001,1,,,,Bandung,,,,,,,"Jl. Taman Citarum 4 Cihapit, Bandung Wetan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9743382711,Pos Satpam Celebrate,,-6.9003138,107.6131989,1,,,,Bandung,,,,,,,"Jl. Diponegoro No. 1, Citarum, Bandung Wetan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9743382710,Pos Satpam Cipunagara,,-6.902762600000001,107.62423650000001,1,,,,Bandung,,,,,,,Jl. Cipunagara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9743419117,Pos Satpam Citarum Hotel,,-6.904358200000001,107.6228138,1,,,,Bandung,,,,,,,"Jl Citarum No. 16, Cihapit, Bandung Wetan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
